Fecha,Nemotécnico,Precios (último /cierre),Variación porcentual,Volúmenes,Cantidad,Variación absoluta,Precio apertura,Precio máximo,Precio mínimo,Precio promedio,Emisor / nombre,Tipo  Activo
2026-07-01,ISA,30100.0,2.03,9185993520.0,311864.0,600,,30180.0,29000.0,,,
2026-07-02,ISA,29560.0,-1.79,6355265480.0,212649.0,-540,,30400.0,29560.0,,,
2026-07-03,ISA,30080.0,1.76,1472214980.0,49053.0,520,,30200.0,29720.0,,,
2026-07-06,ISA,29980.0,-0.33,3353424580.0,112339.0,-100,,30160.0,29500.0,,,
2026-07-07,ISA,30200.0,0.73,8543505960.0,287526.0,220,,30200.0,29040.0,,,
2026-07-08,ISA,30700.0,1.66,5000458160.0,163643.0,500,,30740.0,30020.0,,,
2026-07-09,ISA,30440.0,-0.85,4132111580.0,135798.0,-260,,30700.0,30180.0,,,
2026-07-10,ISA,30020.0,-1.38,6385312220.0,213241.0,-420,,30380.0,29540.0,,,
2026-07-13,ISA,,,,,,,,,,,
2026-07-14,ISA,30000.0,-0.07,5254647600.0,175647.0,-20,,30240.0,28340.0,,,
2026-07-15,ISA,30800.0,2.67,9741963040.0,322154.0,800,,30800.0,29300.0,,,
2026-07-16,ISA,30740.0,-0.19,12649727060.0,410923.0,-60,,30940.0,30100.0,,,
2026-07-17,ISA,30800.0,0.2,2564449940.0,83538.0,60,,30980.0,30480.0,,,
2026-07-21,ISA,30300.0,-1.62,7814425780.0,257531.0,-500,,31000.0,30000.0,-,,
2026-01-19,PFAVAL,795.0,0.89,853439687.0,1072129.0,7,,800.0,788.0,796.02,,
2026-01-20,PFAVAL,815.0,2.52,9106825105.0,11280684.0,20,,817.0,799.0,807.29,,
2026-01-21,PFAVAL,840.0,3.07,11041403945.0,13150755.0,25,,845.0,820.0,839.6,,
2026-01-22,PFAVAL,845.0,0.6,13658584019.0,16159620.0,5,,850.0,842.0,845.23,,
2026-01-23,PFAVAL,869.0,2.84,11242965411.0,13374072.0,24,,869.0,838.0,840.65,,
2026-01-26,PFAVAL,906.0,4.26,2265152379.0,2565740.0,37,,906.0,865.0,882.85,,
2026-01-27,PFAVAL,950.0,4.86,2902580027.0,3034561.0,44,,965.0,919.0,956.51,,
2026-01-28,PFAVAL,950.0,0,1337687687.0,1421978.0,0,,960.0,920.0,940.72,,
2026-01-29,PFAVAL,932.0,-1.89,674012403.0,723372.0,-18,,936.0,928.0,931.76,,
2026-01-30,PFAVAL,895.0,-3.97,1617839295.0,1776566.0,-37,,928.0,895.0,910.66,,
2026-02-02,PFAVAL,863.0,-3.58,1952620100.0,2250846.0,-32,,891.0,860.0,867.5,,
2026-02-03,PFAVAL,878.0,1.74,773987813.0,885139.0,15,,883.0,863.0,874.43,,
2026-02-04,PFAVAL,843.0,-3.99,1271613930.0,1493646.0,-35,,880.0,840.0,851.35,,
2026-02-05,PFAVAL,816.0,-3.2,3784961705.0,4562025.0,-27,,846.0,816.0,829.67,,
2026-02-06,PFAVAL,802.0,-1.72,6643375869.0,8151151.0,-14,,831.0,802.0,815.02,,
2026-02-09,PFAVAL,815.0,1.62,6461378164.0,7971500.0,13,,825.0,804.0,810.56,,
2026-02-10,PFAVAL,829.0,1.72,4650936185.0,5670211.0,14,,832.0,813.0,820.24,,
2026-02-11,PFAVAL,813.0,-1.93,2886958288.0,3538244.0,-16,,829.0,810.0,815.93,,
2026-02-12,PFAVAL,809.0,-0.49,506690338.0,629887.0,-4,,819.0,800.0,804.41,,
2026-02-13,PFAVAL,815.0,0.74,1087058348.0,1342334.0,6,,815.0,800.0,809.83,,
2026-02-16,PFAVAL,828.0,1.6,57638039.0,70787.0,13,,828.0,828.0,814.25,,
2026-02-17,PFAVAL,800.0,-3.38,1442237821.0,1785509.0,-28,,827.0,800.0,807.75,,
2026-02-18,PFAVAL,800.0,0,2248581860.0,2790777.0,0,,817.0,800.0,805.72,,
2026-02-19,PFAVAL,805.0,0.63,2857758431.0,3568393.0,5,,809.0,800.0,800.85,,
2026-02-20,PFAVAL,825.0,2.48,5326650788.0,6525437.0,20,,828.0,808.0,816.29,,
2026-02-23,PFAVAL,807.0,-2.18,1634668613.0,1986935.0,-18,,849.0,806.0,822.71,,
2026-02-24,PFAVAL,801.0,-0.74,1574867220.0,1958016.0,-6,,815.0,800.0,804.32,,
2026-02-25,PFAVAL,816.0,1.87,1041306588.0,1286518.0,15,,816.0,800.0,809.4,,
2026-02-26,PFAVAL,792.0,-2.94,1143522168.0,1441622.0,-24,,805.0,780.0,793.22,,
2026-02-27,PFAVAL,746.0,-5.81,13506472191.0,17661145.0,-46,,792.0,746.0,764.76,,
2026-03-02,PFAVAL,707.0,-5.23,1838810570.0,2564993.0,-39,,741.0,693.0,716.89,,
2026-03-03,PFAVAL,690.0,-2.4,2084837549.0,3126223.0,-17,,695.0,650.0,666.89,,
2026-03-04,PFAVAL,779.0,12.9,6505224249.0,8737567.0,89,,790.0,695.0,744.51,,
2026-03-05,PFAVAL,741.0,-4.88,1528743075.0,2053039.0,-38,,753.0,740.0,744.62,,
2026-03-06,PFAVAL,708.0,-4.45,1015986283.0,1403773.0,-33,,741.0,708.0,723.75,,
2026-03-09,PFAVAL,748.0,5.65,1171463503.0,1609913.0,40,,754.0,712.0,727.66,,
2026-03-10,PFAVAL,770.0,2.94,1474833524.0,1952038.0,22,,770.0,738.0,755.54,,
2026-03-11,PFAVAL,770.0,0,688507791.0,898717.0,0,,770.0,761.0,766.1,,
2026-03-12,PFAVAL,748.0,-2.86,1694666328.0,2255166.0,-22,,767.0,740.0,751.46,,
2026-03-13,PFAVAL,720.0,-3.74,1088055021.0,1492824.0,-28,,744.0,720.0,728.86,,
2026-03-16,PFAVAL,750.0,4.17,904177186.0,1203619.0,30,,760.0,743.0,751.22,,
2026-03-17,PFAVAL,735.0,-2,1426046481.0,1890236.0,-15,,760.0,732.0,754.43,,
2026-03-18,PFAVAL,780.0,6.12,2322399169.0,3059993.0,45,,780.0,750.0,758.96,,
2026-03-19,PFAVAL,780.0,0,2414899633.0,3140138.0,0,,780.0,748.0,769.04,,
2026-03-20,PFAVAL,,-0.64,1169328904.0,1499754.0,-5,,785.0,772.0,779.68,,
2026-03-24,PFAVAL,777.0,-0.38,831468448.0,1073866.0,-3,,781.0,752.0,774.28,,
2026-03-25,PFAVAL,791.0,1.93,141065850.0,179240.0,15,,792.0,790.0,787.02,,
2026-03-26,PFAVAL,760.0,-3.92,407626246.0,527926.0,-31,,779.0,760.0,772.13,,
2026-03-27,PFAVAL,724.0,-4.74,2149924276.0,2914773.0,-36,,763.0,724.0,737.6,,
2026-03-30,PFAVAL,776.0,7.18,493750421.0,646493.0,52,,777.0,726.0,,,
2026-03-31,PFAVAL,800.0,3.09,1360912060.0,1718888.0,24,,800.0,775.0,,,
2026-04-01,PFAVAL,800.0,0,412264647.0,519198.0,0,,810.0,775.0,,,
2026-04-02,PFAVAL,,,,,,,,,,,
2026-04-03,PFAVAL,,,,,,,,,,,
2026-04-06,PFAVAL,805.0,0.63,641795082.0,802615.0,5,,805.0,771.0,,,
2026-04-07,PFAVAL,770.0,-4.35,337610379.0,436398.0,-35,,792.0,767.0,,,
2026-04-08,PFAVAL,805.0,4.55,829507549.0,1041137.0,35,,805.0,783.0,,,
2026-04-09,PFAVAL,810.0,0.62,976979731.0,1218782.0,5,,810.0,790.0,,,
2026-04-10,PFAVAL,789.0,-2.59,3843474546.0,4786657.0,-21,,812.0,788.0,,,
2026-04-13,PFAVAL,808.0,2.41,1106458807.0,1386177.0,19,,808.0,780.0,,,
2026-04-14,PFAVAL,847.0,4.83,4614100478.0,5507256.0,39,,847.0,810.0,,,
2026-04-15,PFAVAL,864.0,2.01,35456341147.0,42182600.0,17,,865.0,825.0,,,
2026-04-16,PFAVAL,853.0,-1.27,4370612922.0,5113100.0,-11,,864.0,846.0,,,
2026-04-17,PFAVAL,844.0,-1.06,633179313.0,750432.0,-9,,856.0,830.0,,,
2026-04-20,PFAVAL,859.0,1.78,1232975820.0,1450862.0,15,,859.0,840.0,,,
2026-04-21,PFAVAL,839.0,-2.33,3896734067.0,4612573.0,-20,,852.0,836.0,,,
2026-04-22,PFAVAL,816.0,-2.74,1254536509.0,1532410.0,-23,,838.0,814.0,,,
2026-04-23,PFAVAL,782.0,-4.17,916811889.0,1153478.0,-34,,812.0,780.0,,,
2026-04-24,PFAVAL,794.0,1.53,1582190614.0,2010965.0,12,,807.0,776.0,,,
2026-04-27,PFAVAL,821.0,3.4,2858481134.0,3491405.0,27,,838.0,795.0,,,
2026-04-28,PFAVAL,799.0,-2.68,1151482728.0,1434270.0,-22,,815.0,791.0,,,
2026-04-29,PFAVAL,792.0,-0.88,9248122774.0,11664357.0,-7,,800.0,789.0,,,
2026-04-30,PFAVAL,805.0,1.64,718937091.0,902581.0,13,,805.0,791.0,,,
2026-05-04,PFAVAL,809.0,0.5,600555693.0,739741.0,4,,822.0,797.0,,,
2026-05-05,PFAVAL,810.0,0.12,442609756.0,549856.0,1,,815.0,800.0,,,
2026-05-06,PFAVAL,823.0,1.6,1106730479.0,1330526.0,13,,842.0,814.0,,,
2026-05-07,PFAVAL,849.0,3.16,3895581665.0,4650757.0,26,,849.0,807.0,,,
2026-05-08,PFAVAL,829.0,-2.36,2509666223.0,3038812.0,-20,,833.0,817.0,,,
2026-05-11,PFAVAL,837.0,0.97,1305051110.0,1558972.0,8,,846.0,827.0,,,
2026-05-12,PFAVAL,814.0,-2.75,937194611.0,1138216.0,-23,,840.0,812.0,,,
2026-05-13,PFAVAL,798.0,-1.97,731223433.0,905771.0,-16,,823.0,793.0,,,
2026-05-14,PFAVAL,796.0,-0.25,1695529064.0,2134092.0,-2,,798.0,785.0,,,
2026-05-15,PFAVAL,767.0,-3.64,825649620.0,1068908.0,-29,,798.0,767.0,,,
2026-05-18,PFAVAL,,,,,,,,,,,
2026-05-19,PFAVAL,758.0,-1.17,365408699.0,473468.0,-9,,793.0,753.0,,,
2026-05-20,PFAVAL,779.0,2.37,1118495797.0,1453018.0,18,,780.0,759.0,,,
2026-05-21,PFAVAL,780.0,0.13,475277648.0,610851.0,1,,785.0,767.0,,,
2026-05-22,PFAVAL,779.0,-0.13,511446825.0,656376.0,-1,,788.0,767.0,,,
2026-05-25,PFAVAL,792.0,1.67,563674048.0,722432.0,13,,794.0,774.0,,,
2026-05-26,PFAVAL,844.0,6.57,2011109082.0,2450232.0,52,,844.0,790.0,,,
2026-05-27,PFAVAL,840.0,-0.47,2316897262.0,2742929.0,-4,,852.0,834.0,,,
2026-05-28,PFAVAL,832.0,-0.95,1326244412.0,1568450.0,-8,,853.0,823.0,,,
2026-05-29,PFAVAL,821.0,-1.32,4672561839.0,5588535.0,-11,,865.0,821.0,,,
2026-06-01,PFAVAL,900.0,9.62,9675225640.0,10755016.0,79,,927.0,865.0,,,
2026-06-02,PFAVAL,882.0,-2,1347931340.0,1519706.0,-18,,900.0,869.0,,,
2026-06-03,PFAVAL,875.0,-0.79,719105882.0,819443.0,-7,,881.0,866.0,,,
2026-06-04,PFAVAL,865.0,-1.14,711848703.0,826307.0,-10,,870.0,849.0,,,
2026-06-05,PFAVAL,857.0,-0.92,372939229.0,435497.0,-8,,860.0,850.0,,,
2026-06-08,PFAVAL,,,,,,,,,,,
2026-06-09,PFAVAL,899.0,4.9,1571761621.0,1765672.0,42,,900.0,870.0,,,
2026-06-10,PFAVAL,910.0,1.22,1994903227.0,2209681.0,11,,911.0,882.0,,,
2026-06-11,PFAVAL,927.0,1.87,6295873360.0,6794061.0,17,,929.0,910.0,,,
2026-06-12,PFAVAL,969.0,4.53,8188507308.0,8526844.0,42,,970.0,929.0,,,
2026-06-15,PFAVAL,,,,,,,,,,,
2026-06-16,PFAVAL,948.0,-2.17,1085893670.0,1150747.0,-21,,970.0,929.0,,,
2026-06-17,PFAVAL,961.0,1.37,1016852704.0,1064136.0,13,,970.0,921.0,,,
2026-06-18,PFAVAL,970.0,0.94,3087534391.0,3209612.0,9,,970.0,938.0,,,
2026-06-19,PFAVAL,970.0,0,1550824776.0,1605333.0,0,,970.0,941.0,,,
2026-06-22,PFAVAL,902.0,-7.01,3719296866.0,3963146.0,-68,,1015.0,884.0,,,
2026-06-23,PFAVAL,907.0,0.55,2993603264.0,3316488.0,5,,910.0,895.0,,,
2026-06-24,PFAVAL,881.0,-2.87,488825178.0,548672.0,-26,,901.0,880.0,,,
2026-06-25,PFAVAL,880.0,-0.11,211313249.0,239726.0,-1,,883.0,870.0,,,
2026-06-26,PFAVAL,882.0,0.23,473122172.0,539713.0,2,,901.0,869.0,,,
2026-06-30,PFAVAL,873.0,-1.02,361854818.0,414813.0,-9,,879.0,862.0,,,
2026-07-01,PFAVAL,873.0,,180036045.0,206306.0,0,,875.0,873.0,,,
2026-07-02,PFAVAL,861.0,-1.37,716237642.0,831288.0,-12,,886.0,847.0,,,
2026-07-03,PFAVAL,869.0,0.93,820995086.0,947558.0,8,,871.0,851.0,,,
2026-07-06,PFAVAL,843.0,-2.99,1208409191.0,1423774.0,-26,,865.0,843.0,,,
2026-07-07,PFAVAL,833.0,-1.19,864703316.0,1028355.0,-10,,852.0,830.0,,,
2026-07-08,PFAVAL,824.0,-1.08,3594838294.0,4392148.0,-9,,828.0,802.0,,,
2026-07-09,PFAVAL,836.0,1.46,1226497015.0,1467245.0,12,,861.0,814.0,,,
2026-07-10,PFAVAL,853.0,2.03,614191223.0,731924.0,17,,853.0,825.0,,,
2026-07-13,PFAVAL,,,,,,,,,,,
2026-07-14,PFAVAL,811.0,-4.92,2352218943.0,2878020.0,-42,,834.0,805.0,,,
2026-07-15,PFAVAL,831.0,2.47,571029579.0,694204.0,20,,840.0,813.0,,,
2026-07-16,PFAVAL,819.0,-1.44,1166381455.0,1426261.0,-12,,835.0,813.0,,,
2026-07-17,PFAVAL,819.0,0,542344673.0,665989.0,0,,825.0,810.0,,,
2026-07-21,PFAVAL,820.0,0.12,1288354266.0,1572998.0,1,,828.0,813.0,-,,
2026-01-19,PFCEMARGOS,13340.0,0,77754060.0,5880.0,0,,13340.0,12980.0,13223.48,,
2026-01-20,PFCEMARGOS,13340.0,,40270280.0,3004.0,,,,,13405.55,,
2026-01-21,PFCEMARGOS,13340.0,,14208580.0,1040.0,,,,,13662.1,,
2026-01-22,PFCEMARGOS,13340.0,,46016760.0,3439.0,,,,,13380.85,,
2026-01-23,PFCEMARGOS,13340.0,,29403920.0,2187.0,,,,,13444.87,,
2026-01-26,PFCEMARGOS,13340.0,,38523220.0,2851.0,,,,,13512.18,,
2026-01-27,PFCEMARGOS,13340.0,,42200900.0,3144.0,,,,,13422.68,,
2026-01-28,PFCEMARGOS,13340.0,,20288260.0,1491.0,,,,,13607.15,,
2026-01-29,PFCEMARGOS,13340.0,,17033820.0,1260.0,,,,,13518.9,,
2026-01-30,PFCEMARGOS,13340.0,,9599900.0,717.0,,,,,13388.98,,
2026-02-02,PFCEMARGOS,13600.0,1.95,160611100.0,11755.0,260,,13640.0,13400.0,13663.22,,
2026-02-03,PFCEMARGOS,13500.0,-0.74,130192940.0,9904.0,-100,,13500.0,13500.0,13145.49,,
2026-02-04,PFCEMARGOS,13500.0,,64508860.0,4877.0,,,,,13227.16,,
2026-02-05,PFCEMARGOS,13500.0,,47699840.0,3739.0,,,,,12757.38,,
2026-02-06,PFCEMARGOS,13500.0,,49337100.0,3862.0,,,,,12775.01,,
2026-02-09,PFCEMARGOS,13500.0,,9372000.0,711.0,,,,,13181.43,,
2026-02-10,PFCEMARGOS,13500.0,,11181920.0,855.0,,,,,13078.27,,
2026-02-11,PFCEMARGOS,13500.0,,53379540.0,4096.0,,,,,13032.11,,
2026-02-12,PFCEMARGOS,13500.0,,23346160.0,1824.0,,,,,12799.43,,
2026-02-13,PFCEMARGOS,13500.0,,17340100.0,1332.0,,,,,13018.09,,
2026-02-16,PFCEMARGOS,13500.0,,19262520.0,1473.0,,,,,13077.07,,
2026-02-17,PFCEMARGOS,13500.0,,10574960.0,834.0,,,,,12679.81,,
2026-02-18,PFCEMARGOS,13500.0,,10975260.0,862.0,,,,,12732.32,,
2026-02-19,PFCEMARGOS,13500.0,,3882900.0,303.0,,,,,12814.85,,
2026-02-20,PFCEMARGOS,13500.0,,9760280.0,748.0,,,,,13048.5,,
2026-02-23,PFCEMARGOS,13500.0,,18385240.0,1395.0,,,,,13179.38,,
2026-02-24,PFCEMARGOS,13500.0,,11846740.0,930.0,,,,,12738.43,,
2026-02-25,PFCEMARGOS,13500.0,,12766860.0,975.0,,,,,13094.22,,
2026-02-26,PFCEMARGOS,13500.0,,25042680.0,2021.0,,,,,12391.23,,
2026-02-27,PFCEMARGOS,13500.0,,36468420.0,2968.0,,,,,12287.2,,
2026-03-02,PFCEMARGOS,13500.0,,19308780.0,1564.0,,,,,12345.77,,
2026-03-03,PFCEMARGOS,13500.0,,46967120.0,3855.0,,,,,12183.43,,
2026-03-04,PFCEMARGOS,13500.0,,25711820.0,2065.0,,,,,12451.24,,
2026-03-05,PFCEMARGOS,13500.0,,26480820.0,2143.0,,,,,12356.89,,
2026-03-06,PFCEMARGOS,13500.0,,23447900.0,1925.0,,,,,12180.73,,
2026-03-09,PFCEMARGOS,13500.0,,2157980.0,175.0,,,,,12331.31,,
2026-03-10,PFCEMARGOS,13500.0,,17954100.0,1457.0,,,,,12322.65,,
2026-03-11,PFCEMARGOS,13500.0,,11317640.0,901.0,,,,,12561.2,,
2026-03-12,PFCEMARGOS,13500.0,,8998520.0,730.0,,,,,12326.74,,
2026-03-13,PFCEMARGOS,13500.0,,1788980.0,144.0,,,,,12423.47,,
2026-03-16,PFCEMARGOS,13500.0,,4770400.0,382.0,,,,,12487.96,,
2026-03-17,PFCEMARGOS,13500.0,,5640300.0,462.0,,,,,12208.44,,
2026-03-18,PFCEMARGOS,13500.0,,10905580.0,888.0,,,,,12281.06,,
2026-03-19,PFCEMARGOS,13500.0,,827700.0,66.0,,,,,12540.91,,
2026-03-20,PFCEMARGOS,,,2631960.0,206.0,,,,,12776.5,,
2026-03-24,PFCEMARGOS,13500.0,,2282800.0,180.0,,,,,12682.22,,
2026-03-25,PFCEMARGOS,13500.0,,188220.0,15.0,,,,,12548,,
2026-03-26,PFCEMARGOS,13500.0,,1874700.0,150.0,,,,,12498,,
2026-03-27,PFCEMARGOS,13500.0,,1444980.0,114.0,,,,,12675.26,,
2026-03-30,PFCEMARGOS,13500.0,0,35670760.0,2893.0,0,,13500.0,12000.0,,,
2026-03-31,PFCEMARGOS,12900.0,-4.44,17421180.0,1332.0,-600,,12900.0,12900.0,,,
2026-04-01,PFCEMARGOS,13300.0,3.1,16891100.0,1324.0,400,,13300.0,13300.0,,,
2026-04-02,PFCEMARGOS,,,,,,,,,,,
2026-04-03,PFCEMARGOS,,,,,,,,,,,
2026-04-06,PFCEMARGOS,13300.0,,12879720.0,1039.0,0,,13300.0,13300.0,,,
2026-04-07,PFCEMARGOS,13300.0,,11673540.0,958.0,0,,13300.0,13300.0,,,
2026-04-08,PFCEMARGOS,13300.0,,22308480.0,1784.0,0,,13300.0,13300.0,,,
2026-04-09,PFCEMARGOS,13300.0,,14264060.0,1167.0,0,,13300.0,13300.0,,,
2026-04-10,PFCEMARGOS,13300.0,,3948760.0,324.0,0,,13300.0,13300.0,,,
2026-04-13,PFCEMARGOS,13300.0,,10720600.0,888.0,0,,13300.0,13300.0,,,
2026-04-14,PFCEMARGOS,13300.0,,21239560.0,1741.0,0,,13300.0,13300.0,,,
2026-04-15,PFCEMARGOS,13300.0,,38771420.0,3182.0,0,,13300.0,13300.0,,,
2026-04-16,PFCEMARGOS,13300.0,,21997080.0,1830.0,0,,13300.0,13300.0,,,
2026-04-17,PFCEMARGOS,13300.0,,6643360.0,559.0,0,,13300.0,13300.0,,,
2026-04-20,PFCEMARGOS,13300.0,,25559580.0,2129.0,0,,13300.0,13300.0,,,
2026-04-21,PFCEMARGOS,13300.0,,54748760.0,4557.0,0,,13300.0,13300.0,,,
2026-04-22,PFCEMARGOS,13300.0,,7675100.0,639.0,0,,13300.0,13300.0,,,
2026-04-23,PFCEMARGOS,13300.0,,669500.0,56.0,0,,13300.0,13300.0,,,
2026-04-24,PFCEMARGOS,13300.0,,8839160.0,768.0,0,,13300.0,13300.0,,,
2026-04-27,PFCEMARGOS,13300.0,,4513220.0,380.0,0,,13300.0,13300.0,,,
2026-04-28,PFCEMARGOS,13300.0,,1813600.0,158.0,0,,13300.0,13300.0,,,
2026-04-29,PFCEMARGOS,13300.0,,5734200.0,495.0,0,,13300.0,13300.0,,,
2026-04-30,PFCEMARGOS,13300.0,,4535360.0,391.0,0,,13300.0,13300.0,,,
2026-05-04,PFCEMARGOS,13300.0,,12189760.0,1049.0,0,,13300.0,13300.0,,,
2026-05-05,PFCEMARGOS,13300.0,,18723860.0,1646.0,0,,13300.0,13300.0,,,
2026-05-06,PFCEMARGOS,13300.0,,1628260.0,142.0,0,,13300.0,13300.0,,,
2026-05-07,PFCEMARGOS,13300.0,,18463260.0,1639.0,0,,13300.0,13300.0,,,
2026-05-08,PFCEMARGOS,13300.0,,7903660.0,708.0,0,,13300.0,13300.0,,,
2026-05-11,PFCEMARGOS,13300.0,,33294460.0,3013.0,0,,13300.0,13300.0,,,
2026-05-12,PFCEMARGOS,13300.0,,1885840.0,174.0,0,,13300.0,13300.0,,,
2026-05-13,PFCEMARGOS,13300.0,,803540.0,73.0,0,,13300.0,13300.0,,,
2026-05-14,PFCEMARGOS,13300.0,,28573580.0,2506.0,0,,13300.0,13300.0,,,
2026-05-15,PFCEMARGOS,13300.0,,4533760.0,419.0,0,,13300.0,13300.0,,,
2026-05-18,PFCEMARGOS,,,,,,,,,,,
2026-05-19,PFCEMARGOS,13300.0,,4565860.0,405.0,0,,13300.0,13300.0,,,
2026-05-20,PFCEMARGOS,13300.0,,10733520.0,996.0,0,,13300.0,13300.0,,,
2026-05-21,PFCEMARGOS,13300.0,,7157660.0,648.0,0,,13300.0,13300.0,,,
2026-05-22,PFCEMARGOS,13300.0,,2141880.0,197.0,0,,13300.0,13300.0,,,
2026-05-25,PFCEMARGOS,13300.0,,1513740.0,142.0,0,,13300.0,13300.0,,,
2026-05-26,PFCEMARGOS,13300.0,,15090740.0,1318.0,0,,13300.0,13300.0,,,
2026-05-27,PFCEMARGOS,12520.0,-5.86,238766460.0,20491.0,-780,,12980.0,10600.0,,,
2026-05-28,PFCEMARGOS,12360.0,-1.28,87303380.0,7049.0,-160,,12560.0,12520.0,,,
2026-05-29,PFCEMARGOS,12300.0,-0.49,24240460.0,2000.0,-60,,12300.0,12300.0,,,
2026-06-01,PFCEMARGOS,12420.0,0.98,31898060.0,2614.0,120,,12420.0,12420.0,,,
2026-06-02,PFCEMARGOS,12420.0,,17772380.0,1469.0,0,,12420.0,12420.0,,,
2026-06-03,PFCEMARGOS,12280.0,-1.13,60684020.0,5049.0,-140,,12280.0,11900.0,,,
2026-06-04,PFCEMARGOS,11800.0,-3.91,14148880.0,1190.0,-480,,11800.0,11800.0,,,
2026-06-05,PFCEMARGOS,11980.0,1.53,12313900.0,1039.0,180,,11980.0,11980.0,,,
2026-06-08,PFCEMARGOS,,,,,,,,,,,
2026-06-09,PFCEMARGOS,11980.0,,8187500.0,709.0,0,,11980.0,11980.0,,,
2026-06-10,PFCEMARGOS,11220.0,-6.34,36623580.0,3236.0,-760,,11220.0,11220.0,,,
2026-06-11,PFCEMARGOS,11780.0,4.99,9008580.0,781.0,560,,11780.0,11780.0,,,
2026-06-12,PFCEMARGOS,11580.0,-1.7,112753960.0,9758.0,-200,,11700.0,11480.0,,,
2026-06-15,PFCEMARGOS,,,,,,,,,,,
2026-06-16,PFCEMARGOS,11580.0,,8557840.0,705.0,0,,11580.0,11580.0,,,
2026-06-17,PFCEMARGOS,11500.0,-0.69,11278700.0,973.0,-80,,11500.0,11500.0,,,
2026-06-18,PFCEMARGOS,11500.0,,4469200.0,387.0,0,,11500.0,11500.0,,,
2026-06-19,PFCEMARGOS,11880.0,3.3,100008280.0,8406.0,380,,12260.0,11500.0,,,
2026-06-22,PFCEMARGOS,11140.0,-6.23,175997360.0,14978.0,-740,,12780.0,11000.0,,,
2026-06-23,PFCEMARGOS,11540.0,3.59,29798600.0,2605.0,400,,11540.0,11360.0,,,
2026-06-24,PFCEMARGOS,11240.0,-2.6,31896640.0,2810.0,-300,,11460.0,11240.0,,,
2026-06-25,PFCEMARGOS,11040.0,-1.78,51942120.0,4659.0,-200,,11400.0,11040.0,,,
2026-06-26,PFCEMARGOS,10900.0,-1.27,31638080.0,2851.0,-140,,11000.0,10900.0,,,
2026-06-30,PFCEMARGOS,11280.0,3.49,46439600.0,4117.0,380,,11500.0,11200.0,,,
2026-07-01,PFCEMARGOS,12000.0,6.38,29661760.0,2533.0,720,,12000.0,11400.0,,,
2026-07-02,PFCEMARGOS,11280.0,-6,32843960.0,2865.0,-720,,11980.0,11200.0,,,
2026-07-03,PFCEMARGOS,11280.0,,10075900.0,876.0,0,,11280.0,11280.0,,,
2026-07-06,PFCEMARGOS,11280.0,,6230100.0,536.0,0,,11280.0,11280.0,,,
2026-07-07,PFCEMARGOS,11280.0,,5353820.0,476.0,0,,11280.0,11280.0,,,
2026-07-08,PFCEMARGOS,11280.0,,3000080.0,265.0,0,,11280.0,11280.0,,,
2026-07-09,PFCEMARGOS,11260.0,-0.18,37078720.0,3335.0,-20,,11260.0,11000.0,,,
2026-07-10,PFCEMARGOS,11740.0,4.26,7356900.0,637.0,480,,11740.0,11740.0,,,
2026-07-13,PFCEMARGOS,,,,,,,,,,,
2026-07-14,PFCEMARGOS,11740.0,,6394960.0,553.0,0,,11740.0,11740.0,,,
2026-07-15,PFCEMARGOS,11740.0,,6832580.0,587.0,0,,11740.0,11740.0,,,
2026-07-16,PFCEMARGOS,11740.0,,4851840.0,431.0,0,,11740.0,11740.0,,,
2026-07-17,PFCEMARGOS,11740.0,,969440.0,83.0,0,,11740.0,11740.0,,,
2026-07-21,PFCEMARGOS,11660.0,-0.68,10054800.0,874.0,-80,,11660.0,11660.0,-,,
2026-01-19,PFCIBEST,71460.0,2.11,37691049920.0,526044.0,1480,,72780.0,69980.0,71649.99,,
2026-01-20,PFCIBEST,70800.0,-0.92,56983149760.0,802013.0,-660,,75000.0,70400.0,71050.16,,
2026-01-21,PFCIBEST,73200.0,3.39,50792129380.0,703739.0,2400,,73280.0,71100.0,72174.67,,
2026-01-22,PFCIBEST,71000.0,-3.01,55656224360.0,778100.0,-2200,,73500.0,70340.0,71528.37,,
2026-01-23,PFCIBEST,75300.0,6.06,40730048020.0,547776.0,4300,,75400.0,71520.0,74355.3,,
2026-01-26,PFCIBEST,77800.0,3.32,51234005740.0,665760.0,2500,,77800.0,74700.0,76955.67,,
2026-01-27,PFCIBEST,75020.0,-3.57,59300830480.0,775438.0,-2780,,79500.0,75020.0,76473.98,,
2026-01-28,PFCIBEST,76800.0,2.37,56466038740.0,742386.0,1780,,77000.0,74880.0,76060.21,,
2026-01-29,PFCIBEST,76300.0,-0.65,51475675960.0,673039.0,-500,,77680.0,75440.0,76482.46,,
2026-01-30,PFCIBEST,75500.0,-1.05,75545193360.0,1001756.0,-800,,76500.0,74280.0,75412.77,,
2026-02-02,PFCIBEST,74660.0,-1.11,17521638020.0,234445.0,-840,,75900.0,74220.0,74736.67,,
2026-02-03,PFCIBEST,75020.0,0.48,69325171440.0,920990.0,360,,75900.0,74300.0,75272.45,,
2026-02-04,PFCIBEST,71480.0,-4.72,80680292460.0,1117530.0,-3540,,75060.0,70300.0,72195.19,,
2026-02-05,PFCIBEST,70300.0,-1.65,43149867140.0,609355.0,-1180,,71440.0,70000.0,70812.36,,
